Effects of prophylactic and therapeutic teriflunomide in transcranial magnetic stimulation-induced motor-evoked potentials in the dark agouti rat model of experimental autoimmune encephalomyelitis,2013,Kathleen,McMonagle-Strucko
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Franky D,Shah
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Rasheedunnisa,Begum
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Bhairavi N,Vajaria
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Kinjal R,Patel
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Jayendra B,Patel
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Shilin N,Shukla
A review on salivary genomics and proteomics biomarkers in oral cancer,2011,Prabhudas S,Patel
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Yilu,Wang
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Jizheng,Wang
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Yubao,Zou
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Jingru,Bao
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Kai,Sun
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Ling,Zhu
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Tao,Tian
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Hu,Shen
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Xianliang,Zhou
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Ferhaan,Ahmad
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Rutai,Hui
Female sex is associated with worse prognosis in patients with hypertrophic cardiomyopathy in China,2014,Lei,Song
Otitis externa,2010,Daniel,Hajioff
Otitis externa,2010,Samuel,Mackeith
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,Noham,Wolpe
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,James W,Moore
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,Charlotte L,Rae
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,Timothy,Rittman
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,Ellemarije,Altena
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,Patrick,Haggard
The medial frontal-prefrontal network for altered awareness and control of action in corticobasal syndrome,2013,James B,Rowe
Clinical decision-making support systema in renal failure],2014,E,Martínez Bernabé
Clinical decision-making support systema in renal failure],2014,G,Paluzie-Ávila
Clinical decision-making support systema in renal failure],2014,S,Terre Ohme
Clinical decision-making support systema in renal failure],2014,D,Ruiz Poza
Clinical decision-making support systema in renal failure],2014,M A,Parada Aradilla
Clinical decision-making support systema in renal failure],2014,J,González Martínez
Clinical decision-making support systema in renal failure],2014,R,Albertí Valmaña
Clinical decision-making support systema in renal failure],2014,M,Castellvi Gordo
Small cell carcinoma ex-pleomorphic adenoma of the parotid gland,2012,Ashley,Cimino-Mathews
Small cell carcinoma ex-pleomorphic adenoma of the parotid gland,2012,Brian M,Lin
Small cell carcinoma ex-pleomorphic adenoma of the parotid gland,2012,Steven S,Chang
Small cell carcinoma ex-pleomorphic adenoma of the parotid gland,2012,Kofi D,Boahene
Small cell carcinoma ex-pleomorphic adenoma of the parotid gland,2012,Justin A,Bishop
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Brian J,Morris
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Bruce A,Carnes
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Randi,Chen
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Timothy A,Donlon
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Qimei,He
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,John S,Grove
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Kamal H,Masaki
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Ayako,Elliott
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Donald C,Willcox
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Richard,Allsopp
Genetic Variation in the Raptor Gene Is Associated With Overweight But Not Hypertension in American Men of Japanese Ancestry,2014,Bradley J,Willcox
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Da-Yong,Shin
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Kyu-Sun,Jang
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Bo Young,Kim
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Ji Eun,Choi
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Heejei,Yoon
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Young-Hyeh,Ko
Comparison of adenoid cystic carcinomas arising from the parotid gland vs. the submandibular gland: focus on systemic metastasis and tumor-associated blood vessels,2014,Han-Sin,Jeong
Effects of physical training on cardiovascular control after heart transplantation,2006,Luciano,Bernardi
Effects of physical training on cardiovascular control after heart transplantation,2006,Alberto,Radaelli
Effects of physical training on cardiovascular control after heart transplantation,2006,Claudio,Passino
Effects of physical training on cardiovascular control after heart transplantation,2006,Colomba,Falcone
Effects of physical training on cardiovascular control after heart transplantation,2006,Carla,Auguadro
Effects of physical training on cardiovascular control after heart transplantation,2006,Luigi,Martinelli
Effects of physical training on cardiovascular control after heart transplantation,2006,Mauro,Rinaldi
Effects of physical training on cardiovascular control after heart transplantation,2006,Mario,Viganò
Effects of physical training on cardiovascular control after heart transplantation,2006,Giorgio,Finardi
Developing medical students as teachers: an anatomy-based student-as-teacher program with emphasis on core teaching competencies,2013,Erie,Andrew Jay
Developing medical students as teachers: an anatomy-based student-as-teacher program with emphasis on core teaching competencies,2013,Sidney J,Starkman
Developing medical students as teachers: an anatomy-based student-as-teacher program with emphasis on core teaching competencies,2013,Wojciech,Pawlina
Developing medical students as teachers: an anatomy-based student-as-teacher program with emphasis on core teaching competencies,2013,Nirusha,Lachman
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Yian,Wang
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Ruisheng,Yao
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Song,Gao
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Weidong,Wen
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Yinqiu,Du
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Eva,Szabo
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Ming,Hu
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Ronald A,Lubet
Chemopreventive effect of a mixture of Chinese Herbs (antitumor B) on chemically induced oral carcinogenesis,2011,Ming,You
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Steven,Greenberg
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Nancy,Liu
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Amarjot,Kaur
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Mani,Lakshminarayanan
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Yijie,Zhou
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Linda M,Nelsen
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Steven S,Smugar
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Gertrude,Noonan
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Theodore F,Reiss
Airway obstruction lability helps distinguish levels of disease activity in asthma,2012,Barbara A,Knorr
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,M,Bodinier
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,C,Brossard
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,S,Triballeau
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,M,Morisset
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,C,Guérin-Marchand
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,F,Pineau
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,P,de Coppet
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,D A,Moneret-Vautrin
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,U,Blank
Evaluation of an in vitro mast cell degranulation test in the context of food allergy to wheat,2008,S,Denery-Papini
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Sung Reul,Kim
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Hyun Kyung,Kim
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Jeong Hee,Kang
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Seok Hee,Jeong
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Hye Young,Kim
Does type D personality affect symptom control and quality of life in asthma patients?,2014,So Ri,Kim
Does type D personality affect symptom control and quality of life in asthma patients?,2014,Mi Young,Kim
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,P M,O'Byrne
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,S,Rennard
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,H,Gerstein
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,F,Radner
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,S,Peterson
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,B,Lindberg
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,L-G,Carlsson
Risk of new onset diabetes mellitus in patients with asthma or COPD taking inhaled corticosteroids,2012,D D,Sin
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,Y,Morimoto
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,S M,Conroy
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,N J,Ollberding
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,Y,Kim
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,U,Lim
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,R V,Cooney
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,A A,Franke
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,L R,Wilkens
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,B Y,Hernandez
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,M T,Goodman
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,B E,Henderson
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,L N,Kolonel
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,L,Le Marchand
Ethnic differences in serum adipokine and C-reactive protein levels: the multiethnic cohort,2014,G,Maskarinec
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Yuuka,Morimoto
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Masae,Sakuma
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Hiroyuki,Ohta
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Akitsu,Suzuki
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Asami,Matsushita
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Minako,Umeda
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Makoto,Ishikawa
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Yutaka,Taketani
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Eiji,Takeda
Estimate of dietary phosphorus intake using 24-h urine collection,2014,Hidekazu,Arai
Parthenolide induces apoptosis via TNFRSF10B and PMAIP1 pathways in human lung cancer cells,2014,Xiaofei,Zhao
Parthenolide induces apoptosis via TNFRSF10B and PMAIP1 pathways in human lung cancer cells,2014,Xiangguo,Liu
Parthenolide induces apoptosis via TNFRSF10B and PMAIP1 pathways in human lung cancer cells,2014,Ling,Su
Risk assessment of oral cancer in patients with pre-cancerous states of the oral cavity using micronucleus test and challenge assay,2007,Rashmi,Saran
Risk assessment of oral cancer in patients with pre-cancerous states of the oral cavity using micronucleus test and challenge assay,2007,Ravindra K,Tiwari
Risk assessment of oral cancer in patients with pre-cancerous states of the oral cavity using micronucleus test and challenge assay,2007,Penagaluru Paradhanandan,Reddy
Risk assessment of oral cancer in patients with pre-cancerous states of the oral cavity using micronucleus test and challenge assay,2007,Yog Raj,Ahuja
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Chang,Xu
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Pei,Wang
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Yan,Liu
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Yuzheng,Zhang
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Wenhong,Fan
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Melissa P,Upton
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Pawadee,Lohavanichbutr
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,John R,Houck
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,David R,Doody
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Neal D,Futran
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Lue Ping,Zhao
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Stephen M,Schwartz
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Chu,Chen
Integrative genomics in combination with RNA interference identifies prognostic and functionally relevant gene targets for oral squamous cell carcinoma,2013,Eduardo,Méndez
Sequential sampling and paradoxes of risky choice,2014,Sudeep,Bhatia
Effects of honey and its mechanisms of action on the development and progression of cancer,2014,Omotayo O,Erejuwa
Effects of honey and its mechanisms of action on the development and progression of cancer,2014,Siti A,Sulaiman
Effects of honey and its mechanisms of action on the development and progression of cancer,2014,Mohd S Ab,Wahab
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,J-B,Morvan
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,J-B,Veyrières
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,O,Mimouni
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,O,Cathelinaud
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,L,Allali
Clear-cell renal carcinoma metastasis to the base of the tongue and sphenoid sinus: Two very rare atypical ENT locations,2010,P,Verdalle
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Jonathan C,Schisler
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Peter C,Charles
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Joel S,Parker
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Eleanor G,Hilliard
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Sabeen,Mapara
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Dane,Meredith
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Robert E,Lineberger
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Samuel S,Wu
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Brian D,Alder
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,George A,Stouffer
Stable patterns of gene expression regulating carbohydrate metabolism determined by geographic ancestry,2009,Cam,Patterson
Does systolic and diastolic blood pressure follow Golden Ratio?,2014,Ertan,Yetkin
Does systolic and diastolic blood pressure follow Golden Ratio?,2014,Utku,Topbaş
Does systolic and diastolic blood pressure follow Golden Ratio?,2014,Ahmet,Yanik
Does systolic and diastolic blood pressure follow Golden Ratio?,2014,Gulay,Yetkin
Home Food Environment in Relation to Children's Diet Quality and Weight Status,2014,Sarah C,Couch
Home Food Environment in Relation to Children's Diet Quality and Weight Status,2014,Karen,Glanz
Home Food Environment in Relation to Children's Diet Quality and Weight Status,2014,Chuan,Zhou
Home Food Environment in Relation to Children's Diet Quality and Weight Status,2014,James F,Sallis
Home Food Environment in Relation to Children's Diet Quality and Weight Status,2014,Brian E,Saelens
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Anders M,Fjell
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Lars T,Westlye
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Doug N,Greve
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Bruce,Fischl
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Thomas,Benner
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,André J W,van der Kouwe
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,David,Salat
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Atle,Bjørnerud
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Paulina,Due-Tønnessen
The relationship between diffusion tensor imaging and volumetry as measures of white matter properties,2008,Kristine B,Walhovd
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Arash,Etemadi
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Christian C,Abnet
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Farin,Kamangar
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Farhad,Islami
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Hooman,Khademi
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Akram,Pourshams
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Hossein,Poustchi
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Mohammad,Bagheri
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Amir Ali,Sohrabpour
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Ali,Aliasgar
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Masoud,Khoshnia
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Sholom,Wacholder
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Charles C,Matthews
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Paul D,Pharoah
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Paul,Brennan
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Paolo,Boffetta
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Reza,Malekzadeh
Impact of body size and physical activity during adolescence and adult life on overall and cause-specific mortality in a large cohort study from Iran,2014,Sanford M,Dawsey
What are the surveillance recommendations following resection of sinonasal inverted papilloma?,2014,Jeffrey D,Suh
What are the surveillance recommendations following resection of sinonasal inverted papilloma?,2014,Alexander G,Chiu
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Mandy,Liu
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Ranadheer,Ravula
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Zhijun,Wang
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Zhong,Zuo
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Moses Ss,Chow
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Arvind,Thakkar
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Sunil,Prabhu
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Bradley,Andresen
Traditional Chinese medicinal formula Si-Wu-Tang prevents oxidative damage by activating Nrf2-mediated detoxifying/antioxidant genes,2014,Ying,Huang
Exercise-induced pulmonary hypertension in systemic sclerosis: a multifactorial entity,2013,Rui,Baptista
Exercise-induced pulmonary hypertension in systemic sclerosis: a multifactorial entity,2013,Rogério,Teixeira
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Claudia,Torino
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Fabio,Manfredini
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Davide,Bolignano
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Filippo,Aucella
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Rossella,Baggetta
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Antonio,Barillà
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Yuri,Battaglia
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Silvio,Bertoli
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Graziella,Bonanno
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Pietro,Castellino
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Daniele,Ciurlino
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Adamasco,Cupisti
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Graziella,D'Arrigo
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Luciano,De Paola
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Fabrizio,Fabrizi
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Pasquale,Fatuzzo
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Giorgio,Fuiano
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Luigi,Lombardi
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Gaetano,Lucisano
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Piergiorgio,Messa
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Renato,Rapanà
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Francesco,Rapisarda
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Stefania,Rastelli
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Lisa,Rocca-Rey
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Chiara,Summaria
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Alessandro,Zuccalà
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Giovanni,Tripepi
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Luigi,Catizone
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Carmine,Zoccali
Physical performance and clinical outcomes in dialysis patients: a secondary analysis of the excite trial,2014,Francesca,Mallamaci
Dancers with patellar tendinopathy exhibit higher vertical and braking ground reaction forces during landing,2012,Abbigail Lynn,Fietzer
Dancers with patellar tendinopathy exhibit higher vertical and braking ground reaction forces during landing,2012,Yu-Jen,Chang
Dancers with patellar tendinopathy exhibit higher vertical and braking ground reaction forces during landing,2012,Kornelia,Kulig
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Minako,Sakaki
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Takuya,Tsuchihashi
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Kimika,Arakawa
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Hiroko,Fukui
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Wakako,Kameda
Long-term variability of urinary salt excretion and blood pressure in hypertensive patients,2014,Mitsuhiro,Tominaga
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Julia B,Lewis
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Mohammed,Sika
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Mark J,Koury
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Peale,Chuang
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Gerald,Schulman
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Mark T,Smith
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Frederick C,Whittier
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Douglas R,Linfert
Ferric Citrate Controls Phosphorus and Delivers Iron in Patients on Dialysis,2014,Claude M,Galphin
