Wheat bran biodegradation by Pleurotus ostreatus: a solid-state carbon-13 NMR study,2007,Samuela Laconi
Wheat bran biodegradation by Pleurotus ostreatus: a solid-state carbon-13 NMR study,2007,Raffaello Pompei
Wheat bran biodegradation by Pleurotus ostreatus: a solid-state carbon-13 NMR study,2007,Paola Scano
Wheat bran biodegradation by Pleurotus ostreatus: a solid-state carbon-13 NMR study,2007,Adolfo Lai
Wheat bran biodegradation by Pleurotus ostreatus: a solid-state carbon-13 NMR study,2007,Flaminia Cesare Marincola
Occult Progressive Pulmonary Arterial Occlusion Associated with Right Ventricular Hypertension in Patients with Systemic Arteriopathy,2014,Brian H Morray
Occult Progressive Pulmonary Arterial Occlusion Associated with Right Ventricular Hypertension in Patients with Systemic Arteriopathy,2014,Lisa Bergersen
Occult Progressive Pulmonary Arterial Occlusion Associated with Right Ventricular Hypertension in Patients with Systemic Arteriopathy,2014,James E Lock
Occult Progressive Pulmonary Arterial Occlusion Associated with Right Ventricular Hypertension in Patients with Systemic Arteriopathy,2014,Audrey C Marshall
Clinical characteristics and mutation analysis of three Chinese children with autosomal recessive polycystic kidney disease,2014,Shu-Ping Liu
Clinical characteristics and mutation analysis of three Chinese children with autosomal recessive polycystic kidney disease,2014,Jie Ding
Clinical characteristics and mutation analysis of three Chinese children with autosomal recessive polycystic kidney disease,2014,Fang Wang
Clinical characteristics and mutation analysis of three Chinese children with autosomal recessive polycystic kidney disease,2014,Yan-Qin Zhang
Clinical characteristics and mutation analysis of three Chinese children with autosomal recessive polycystic kidney disease,2014,Jin-Tang Ye
The role of pimecrolimus cream 1% (Elidel)) in managing adult atopic eczema,2007,Michael Meurer
The role of pimecrolimus cream 1% (Elidel)) in managing adult atopic eczema,2007,Jann Lubbe
The role of pimecrolimus cream 1% (Elidel)) in managing adult atopic eczema,2007,Alexander Kapp
The role of pimecrolimus cream 1% (Elidel)) in managing adult atopic eczema,2007,Dirk Schneider
Bullied by peers in childhood and borderline personality symptoms at 11 years of age: a prospective study,2012,Dieter Wolke
Bullied by peers in childhood and borderline personality symptoms at 11 years of age: a prospective study,2012,Andrea Schreier
Bullied by peers in childhood and borderline personality symptoms at 11 years of age: a prospective study,2012,Mary C Zanarini
Bullied by peers in childhood and borderline personality symptoms at 11 years of age: a prospective study,2012,Catherine Winsper
'It feels like someone is hammering my feet': Understanding pain and its management from the perspective of people with multiple sclerosis,2014,Anthony M Harrison
'It feels like someone is hammering my feet': Understanding pain and its management from the perspective of people with multiple sclerosis,2014,Angeliki Bogosian
'It feels like someone is hammering my feet': Understanding pain and its management from the perspective of people with multiple sclerosis,2014,Eli Silber
'It feels like someone is hammering my feet': Understanding pain and its management from the perspective of people with multiple sclerosis,2014,Lance M McCracken
'It feels like someone is hammering my feet': Understanding pain and its management from the perspective of people with multiple sclerosis,2014,Rona Moss-Morris
Associations between body mass and papillary thyroid cancer stage and tumor size: a population-based study,2014,Peter Dieringer
Associations between body mass and papillary thyroid cancer stage and tumor size: a population-based study,2014,Evan M Klass
Associations between body mass and papillary thyroid cancer stage and tumor size: a population-based study,2014,Brenna Caine
Associations between body mass and papillary thyroid cancer stage and tumor size: a population-based study,2014,Julie Smith-Gagen
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Hongjian Liu
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Xiumin Zhang
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Xiaoli Feng
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Jinghua Li
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Ming Hu
Effects of metabolic syndrome on cardio-ankle vascular index in middle-aged and elderly Chinese,2010,Tomoyuki Yambe
Alleviating mucositis: are we on track for a novel therapeutic?,2014,Rajesh V Lalla
Profile of oral squamous cell cancer in a tertiary level medical college hospital: a 10 yr study,2012,Raj Govind Sharma
Profile of oral squamous cell cancer in a tertiary level medical college hospital: a 10 yr study,2012,Bhavesh Bang
Profile of oral squamous cell cancer in a tertiary level medical college hospital: a 10 yr study,2012,Hemlata Verma
Profile of oral squamous cell cancer in a tertiary level medical college hospital: a 10 yr study,2012,J M Mehta
The Effect of Rubber Dam Usage on the Survival Rate of Teeth Receiving Initial Root Canal Treatment: A Nationwide Population-based Study,2014,Po-Yen Lin
The Effect of Rubber Dam Usage on the Survival Rate of Teeth Receiving Initial Root Canal Treatment: A Nationwide Population-based Study,2014,Shih-Hao Huang
The Effect of Rubber Dam Usage on the Survival Rate of Teeth Receiving Initial Root Canal Treatment: A Nationwide Population-based Study,2014,Hong-Ji Chang
The Effect of Rubber Dam Usage on the Survival Rate of Teeth Receiving Initial Root Canal Treatment: A Nationwide Population-based Study,2014,Lin-Yang Chi
Energy expenditure during everyday activities - a study comparing people with varying mobility limitations due to multiple sclerosis and healthy controls,2014,Susan Coote
Energy expenditure during everyday activities - a study comparing people with varying mobility limitations due to multiple sclerosis and healthy controls,2014,Catriona O'Dwyer
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Hua Li
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Mingjia Tan
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Lijun Jia
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Dongping Wei
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Yongchao Zhao
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Guoan Chen
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Jie Xu
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Lili Zhao
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Dafydd Thomas
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,David G Beer
Inactivation of SAG/RBX2 E3 ubiquitin ligase suppresses KrasG12D-driven lung tumorigenesis,2014,Yi Sun
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Eric Weinlander
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Yash Somnay
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,April D Harrison
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Cheng Wang
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Yi-Qiang Cheng
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Renata Jaskula-Sztul
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Xiao-Min Yu
The novel histone deacetylase inhibitor thailandepsin A inhibits anaplastic thyroid cancer growth,2014,Herbert Chen
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Terence Dwyer
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Costan G Magnussen
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Michael D Schmidt
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Obioha C Ukoumunne
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Anne-Louise Ponsonby
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Olli T Raitakari
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Paul Z Zimmet
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Steven N Blair
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Russell Thomson
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Verity J Cleland
Decline in physical fitness from childhood to adulthood associated with increased obesity and insulin resistance in adults,2008,Alison Venn
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Agnes E Nystad
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Stig Wergeland
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Lage Aksnes
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Kjell-Morten Myhr
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Lars Bø
Effect of high-dose 1.25 dihydroxyvitamin D3 on remyelination in the cuprizone model,2014,Oivind Torkildsen
Childhood obesity,2012,Anju Seth
Childhood obesity,2012,Rajni Sharma
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Volker Ziller
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Ioannis Kyvernitakis
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Dana Knöll
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Astrid Storch
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Olaf Hars
Influence of a patient information program on adherence and persistence with an aromatase inhibitor in breast cancer treatment--the COMPAS study,2013,Peyman Hadji
The utility of 18F-fluorodeoxyglucose PET (FDG PET) in epilepsy surgery,2014,Chaturbhuj Rathore
The utility of 18F-fluorodeoxyglucose PET (FDG PET) in epilepsy surgery,2014,John C Dickson
The utility of 18F-fluorodeoxyglucose PET (FDG PET) in epilepsy surgery,2014,Rute Teotónio
The utility of 18F-fluorodeoxyglucose PET (FDG PET) in epilepsy surgery,2014,Peter Ell
The utility of 18F-fluorodeoxyglucose PET (FDG PET) in epilepsy surgery,2014,John S Duncan
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Blanca Rojas
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Beatriz I Gallego
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Ana I Ramírez
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Juan J Salazar
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Rosa de Hoz
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Francisco J Valiente-Soriano
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Marcelino Avilés-Trigueros
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Maria P Villegas-Perez
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Manuel Vidal-Sanz
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,Alberto Triviño
Microglia in mouse retina contralateral to experimental glaucoma exhibit multiple signs of activation in all retinal layers,2014,José M Ramírez
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Kushal Wijesundara
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Carlton Zdanski
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Julia Kimbell
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Hillel Price
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Nicusor Iftimia
Quantitative upper airway endoscopy with swept-source anatomical optical coherence tomography,2014,Amy L Oldenburg
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,I Bahce
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,C G Vos
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,C Dickhoff
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,K J Hartemink
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,M Dahele
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,E F Smit
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,R Boellaard
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,O S Hoekstra
Metabolic activity measured by FDG PET predicts pathological response in locally advanced superior sulcus NSCLC,2014,E Thunnissen
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Gregorio Paolo Milani
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Alberto Edefonti
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Giacomo Tardini
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Elisa Arturi
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Claudia Maria Cinnante
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Emanuela Anna Laicini
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Ernesto Leva
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Alberto Maria Cappellari
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Carlo Agostoni
Severe and isolated headache associated with hypertension as unique clinical presentation of posterior reversible encephalopathy syndrome,2014,Emilio Filippo Fossali
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,R Dummer
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,M Duvic
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,J Scarisbrick
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,E A Olsen
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,S Rozati
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,N Eggmann
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,S M Goldinger
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,K Hutchinson
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,L Geskin
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,T M Illidge
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,E Giuliano
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,J Elder
Final results of a multicenter phase II study of the purine nucleoside phosphorylase (PNP) inhibitor forodesine in patients with advanced cutaneous T-cell lymphomas (CTCL) (Mycosis fungoides and Sézary syndrome),2014,Y H Kim
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,S Barollo
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,R Pezzani
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,A Cristiani
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,L Bertazza
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,B Rubin
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,A Bulfone
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,M R Pelizzo
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,F Torresan
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,F Mantero
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,G Pennelli
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,S Moro
Functional significance of the novel H-RAS gene mutation M72I in a patient with medullary thyroid cancer,2013,C Mian
Association between the TP53 codon72 polymorphism and oral cancer risk and prognosis,2007,Yoshiki Kuroda
Association between the TP53 codon72 polymorphism and oral cancer risk and prognosis,2007,Hiroyuki Nakao
Association between the TP53 codon72 polymorphism and oral cancer risk and prognosis,2007,Kunio Ikemura
Association between the TP53 codon72 polymorphism and oral cancer risk and prognosis,2007,Takahiko Katoh
Primary sclerosing cholangitis,2014,Kate D Williamson
Primary sclerosing cholangitis,2014,Roger W Chapman
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Vito Cantisani
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Vito D'Andrea
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Fausto Biancari
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Olena Medvedyeva
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Mattia Di Segni
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Matteo Olive
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Gregorio Patrizi
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Adriano Redler
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Enrico De Antoni E
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Raffaele Masciangelo
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Francesca Frezzotti
Prospective evaluation of multiparametric ultrasound and quantitative elastosonography in the differential diagnosis of benign and malignant thyroid nodules: preliminary experience,2012,Paolo Ricci
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Nidhi Bansal
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Jade Mims
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Jeffrey G Kuremsky
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Amy L Olex
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Weiling Zhao
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Leimiao Yin
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Revati Wani
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Jiang Qian
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Brian Center
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Glen S Marrs
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Mercedes Porosnicu
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Jacquelyn S Fetrow
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Allen W Tsang
Broad phenotypic changes associated with gain of radiation resistance in head and neck squamous cell cancer,2014,Cristina M Furdui
Finding the missing link in neuromyelitis optica presenting with recurrent transverse myelitis flares,2013,Vincent Bryan Salvador
Finding the missing link in neuromyelitis optica presenting with recurrent transverse myelitis flares,2013,Sharmaine Habib
Finding the missing link in neuromyelitis optica presenting with recurrent transverse myelitis flares,2013,Alanna Nattis
Finding the missing link in neuromyelitis optica presenting with recurrent transverse myelitis flares,2013,Susan Sanelli-Russo
Finding the missing link in neuromyelitis optica presenting with recurrent transverse myelitis flares,2013,Vincent Rizzo
Primary mucosal melanomas: a comprehensive review,2012,Marija Mihajlovic
Primary mucosal melanomas: a comprehensive review,2012,Slobodan Vlajkovic
Primary mucosal melanomas: a comprehensive review,2012,Predrag Jovanovic
Primary mucosal melanomas: a comprehensive review,2012,Vladisav Stefanovic
High expression of microRNA‑127 is involved in cell cycle arrest in MC‑3 mucoepidermoid carcinoma cells,2012,Ji-Ae Shin
High expression of microRNA‑127 is involved in cell cycle arrest in MC‑3 mucoepidermoid carcinoma cells,2012,Chengming Li
High expression of microRNA‑127 is involved in cell cycle arrest in MC‑3 mucoepidermoid carcinoma cells,2012,Eun-Sun Choi
High expression of microRNA‑127 is involved in cell cycle arrest in MC‑3 mucoepidermoid carcinoma cells,2012,Sung-Dae Cho
High expression of microRNA‑127 is involved in cell cycle arrest in MC‑3 mucoepidermoid carcinoma cells,2012,Nam-Pyo Cho
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Seyed Mansoor Rayegani
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Hadi Shojaee
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Leyla Sedighipour
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Mohammad Reza Soroush
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Mohammad Baghbani
The effect of electrical passive cycling on spasticity in war veterans with spinal cord injury,2011,Omm'ol Banin Amirani
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Bahareh Rasouli
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Tomas Andersson
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Per-Ola Carlsson
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Mozhgan Dorkhan
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Valdemar Grill
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Leif Groop
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Mats Martinell
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Tiinamaja Tuomi
Alcohol and the risk for latent autoimmune diabetes in adults: results based on Swedish ESTRID study,2014,Sofia Carlsson
A simplified economic approach to thyroid FNA cytology and surgical intervention in thyroid nodules,2013,David Nigel Poller
A simplified economic approach to thyroid FNA cytology and surgical intervention in thyroid nodules,2013,Prashanth Kandaswamy
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Herbert Deppe
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Thomas Mücke
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Bettina Hohlweg-Majert
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Wolfgang Hauck
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Stefan Wagenpfeil
Different CO2 laser vaporization protocols for the therapy of oral precancerous lesions and precancerous conditions: a 10-year follow-up,2011,Frank Hölzle
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,Magali Saint Martin
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,Emilia Sforza
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,Frédéric Roche
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,Jean Claude Barthélémy
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,Catherine Thomas-Anterion
Sleep Breathing Disorders and Cognitive Function in the Elderly: An 8-Year Follow-up Study. The Proof-Synapse Cohort,2014,[Collective Name] on behalf of the PROOF study group
The Dutch Health Care Performance Report: seven years of health care performance assessment in the Netherlands,2014,Michael J van den Berg
The Dutch Health Care Performance Report: seven years of health care performance assessment in the Netherlands,2014,Dionne S Kringos
The Dutch Health Care Performance Report: seven years of health care performance assessment in the Netherlands,2014,Lisanne K Marks
The Dutch Health Care Performance Report: seven years of health care performance assessment in the Netherlands,2014,Niek S Klazinga
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Andréa Simone Siqueira de Queirós
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Simone Cristina Soares Brandão
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Ana Lúcia Coutinho Domingues
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Liana Gonçalves Macedo
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Maira Souto Ourem
Intrapulmonary vascular dilatation evaluated by 99mTc-MAA scintigraphy and its association with portal hypertension in schistosomiasis,2014,Edmundo Pessoa Almeida Lopes
Two-player partnered exergame for obesity prevention: using discrepancy in players' abilities as a strategy to motivate physical activity,2012,Deborah L Feltz
Two-player partnered exergame for obesity prevention: using discrepancy in players' abilities as a strategy to motivate physical activity,2012,Brandon Irwin
Two-player partnered exergame for obesity prevention: using discrepancy in players' abilities as a strategy to motivate physical activity,2012,Norbert Kerr
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Christiana M Leonard
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Stephen Towler
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Suzanne Welcome
Size matters: cerebral volume influences sex differences in neuroanatomy,2008,Laura K Halderman
